0,62.7307326676644,2.33862480631202e-06,1.20258403215904,-53.2741121041117,-3.03432153775315e-06,-9.94378565433771,0
0.01,62.634007555711,1.09975205915135e-06,1.29080264846386,-53.4308676079371,-3.01817664217189e-06,-10.0312524908083,0
0.02,62.5334645245104,3.32283680734207e-07,1.37878761210318,-53.5870946522782,-3.10311932598649e-06,-10.118752989549,0
0.03,62.4292957505128,-1.68093205620786e-07,1.46654820879979,-53.742806768039,-3.15333296786654e-06,-10.2062844889527,0
0.04,62.321681200669,-5.66169474681766e-07,1.55409316493458,-53.8980170762411,-3.29495519131117e-06,-10.2938444916825,0
0.05,62.2107889872285,-8.80334257221776e-07,1.6414307347638,-54.0527379212421,-3.21573042797655e-06,-10.3814306879357,0
0.06,62.0967772045483,-1.09109168565625e-06,1.72856866616672,-54.2069815763962,-3.35209955760099e-06,-10.4690408000012,0
0.07,61.9797937260695,-1.28943270668234e-06,1.81551427855169,-54.3607592316643,-3.29869855418432e-06,-10.5566728573709,0
0.08,61.8599775278031,-1.48041947170451e-06,1.90227447304181,-54.5140820791443,-3.30348641358003e-06,-10.6443248872595,0
0.09,61.7374599938464,-1.50493321951166e-06,1.98885577277174,-54.6669606431708,-3.37850315330662e-06,-10.7319950557851,0
0.1,61.6123640219486,-1.60648766087136e-06,2.07526428337459,-54.8194048781617,-3.25420998302295e-06,-10.8196816591034,0
0.11,61.4848062687253,-1.58706295878322e-06,2.16150584475652,-54.9714246175744,-3.46657491819822e-06,-10.9073830704316,0
0.12,61.3548956150855,-1.61369899397323e-06,2.24758592587669,-55.1230290519084,-3.54221656297187e-06,-10.9950976987559,0
0.13,61.2227356706559,-1.69063882514424e-06,2.33350973259968,-55.274226984976,-3.61134876690641e-06,-11.0828241416192,0
0.14,61.0884243987917,-1.73421208363065e-06,2.4192821839006,-55.425026798891,-3.44048519310637e-06,-11.1705609447379,0
0.15,60.9520543005906,-1.72768505393532e-06,2.50490796947674,-55.5754368576018,-3.55773316074786e-06,-11.2583068453104,0
0.16,60.8137126883235,-1.73978477564831e-06,2.59039150519363,-55.7254647953708,-3.58241504753829e-06,-11.3460606092786,0
0.17,60.673482613743,-1.76227880168317e-06,2.67573699129999,-55.8751180164542,-3.55872006908779e-06,-11.4338210497306,0
0.18,60.5314426461642,-1.82969903039857e-06,2.76094841620726,-56.0244036409938,-3.38710910993134e-06,-11.5215870489012,0
0.19,60.3876673393625,-1.76009480700881e-06,2.84602961702918,-56.1733287136833,-3.66578032980338e-06,-11.6093575144409,0
0.2,60.2422276896027,-1.77801252958191e-06,2.93098414148765,-56.3218995660279,-3.74635355141028e-06,-11.6971314388389,0
0.21,60.0951909072411,-1.87812701107167e-06,3.01581542573456,-56.470122498307,-3.76247189199797e-06,-11.7849078403592,0
0.22,59.946621173189,-1.9745715209051e-06,3.10052675016649,-56.6180034935732,-3.69048978792644e-06,-11.872685800964,0
0.23,59.7965790180177,-2.09535530879317e-06,3.18512123889267,-56.7655483869438,-3.53581973705926e-06,-11.9604644594807,0
0.24,59.6451232213781,-2.07275068748597e-06,3.26960185959913,-56.9127626842037,-3.6782511470311e-06,-12.0482428870962,0
0.25,59.492308413888,-2.09073889724555e-06,3.35397142901662,-57.0596516380232,-3.69781045582605e-06,-12.1360203495562,0
0.26,59.3381873296172,-2.14749339553194e-06,3.43823264649074,-57.2062203179625,-3.61134518565177e-06,-12.2237960687771,0
0.27,59.1828100387143,-2.17495604709107e-06,3.52238811383762,-57.3524736348916,-3.45559256248389e-06,-12.3115693165226,0
0.28,59.026225340335,-2.09509931510447e-06,3.60644026789006,-57.4984163079903,-3.686256289552e-06,-12.3993393262235,0
